Date,Open,Low,High,Close,Volume
2006.12.22,1.3166,1.3211,1.3107,1.3139,7077
2006.12.23,1.3141,1.3144,1.3126,1.3128,160
2006.12.26,1.3138,1.314,1.3087,1.3096,15127
2006.12.27,1.3097,1.3177,1.3092,1.312,7589
2006.12.28,1.3119,1.3201,1.3103,1.314,8612
2006.12.29,1.3141,1.3205,1.3134,1.3201,8653
2006.12.30,1.32,1.3205,1.3191,1.3204,158
2007.01.01,1.3189,1.3189,1.3189,1.3189,1
2007.01.02,1.3205,1.3296,1.3201,1.3277,8880
2007.01.03,1.3275,1.3289,1.3146,1.3158,9116
2007.01.04,1.3159,1.3179,1.3075,1.3081,9325
2007.01.05,1.308,1.3104,1.298,1.3002,9223
2007.01.06,1.3001,1.301,1.3,1.3001,229
2007.01.08,1.301,1.3035,1.2971,1.3019,7209
2007.01.09,1.3018,1.3051,1.2985,1.2997,8001
2007.01.10,1.2996,1.3003,1.2929,1.2938,8827
2007.01.11,1.2936,1.3014,1.2881,1.2892,9181
2007.01.12,1.2893,1.2944,1.2865,1.2916,8981
2007.01.13,1.2917,1.2924,1.2911,1.2922,170
2007.01.15,1.2927,1.2955,1.2914,1.2934,5699
2007.01.16,1.2933,1.2988,1.2907,1.2913,8502
2007.01.17,1.2914,1.2949,1.2896,1.2934,8056
2007.01.18,1.2935,1.2975,1.2895,1.2962,9173
2007.01.19,1.2963,1.2999,1.2912,1.2961,7514
2007.01.20,1.296,1.2969,1.2959,1.296,167
2007.01.22,1.2956,1.2978,1.2921,1.2946,6111
2007.01.23,1.2947,1.3042,1.2927,1.3024,8443
2007.01.24,1.3025,1.3036,1.2946,1.2958,9133
2007.01.25,1.2957,1.3,1.2913,1.2935,9085
2007.01.26,1.2936,1.2943,1.2876,1.2912,8842
2007.01.27,1.2911,1.2918,1.2909,1.2914,164
2007.01.29,1.2921,1.2965,1.2896,1.295,5006
2007.01.30,1.2949,1.298,1.2942,1.2964,6239
2007.01.31,1.2969,1.3036,1.2923,1.3031,7895
2007.02.01,1.3032,1.3055,1.3001,1.3016,7029
2007.02.02,1.3017,1.3062,1.2949,1.2963,6276
2007.02.03,1.2964,1.2966,1.2959,1.2959,119
2007.02.05,1.2955,1.2964,1.2912,1.2925,5683
2007.02.06,1.2927,1.2988,1.2911,1.2978,5434
2007.02.07,1.2983,1.3022,1.2971,1.3009,5202
2007.02.08,1.3012,1.3041,1.2973,1.3037,6173
2007.02.09,1.304,1.3045,1.2982,1.3002,5874
2007.02.10,1.3003,1.3007,1.3001,1.3006,96
2007.02.12,1.3015,1.3034,1.2939,1.2961,4592
2007.02.13,1.2962,1.3042,1.2953,1.3034,5860
2007.02.14,1.3035,1.3149,1.3022,1.3126,7012
2007.02.15,1.3128,1.3171,1.3117,1.3141,7650
2007.02.16,1.3142,1.3147,1.3092,1.3137,6286
2007.02.17,1.3134,1.3141,1.3134,1.3136,134
2007.02.19,1.3154,1.3159,1.3121,1.3154,3679
2007.02.20,1.3155,1.3187,1.3128,1.3136,5482
2007.02.21,1.3138,1.3164,1.311,1.3137,6508
2007.02.22,1.3136,1.3143,1.3079,1.3121,5814
2007.02.23,1.312,1.3185,1.3101,1.3162,5026
2007.02.24,1.3163,1.317,1.3162,1.3167,93
2007.02.26,1.3189,1.3196,1.3149,1.3181,4114
2007.02.27,1.3182,1.3258,1.3159,1.3234,7577
2007.02.28,1.3233,1.3245,1.318,1.3231,8850
2007.03.01,1.3232,1.3238,1.3153,1.3183,8404
2007.03.02,1.3184,1.3201,1.3141,1.319,7447
2007.03.03,1.3191,1.3192,1.3187,1.319,98
2007.03.05,1.3209,1.321,1.307,1.3093,9408
2007.03.06,1.3092,1.313,1.3079,1.3122,7196
2007.03.07,1.3126,1.3185,1.3109,1.3179,6032
2007.03.08,1.318,1.3182,1.3116,1.3134,6660
2007.03.09,1.3132,1.3159,1.3086,1.3113,5921
2007.03.10,1.3112,1.3117,1.3109,1.3116,118
2007.03.12,1.3117,1.32,1.3109,1.3189,5353
2007.03.13,1.3188,1.3221,1.3155,1.3194,6128
2007.03.14,1.3195,1.3244,1.3175,1.3221,6941
2007.03.15,1.322,1.3251,1.3193,1.3237,6491
2007.03.16,1.3236,1.3338,1.3234,1.3317,8075
2007.03.17,1.3316,1.3316,1.3315,1.3316,3
2007.03.19,1.3318,1.3324,1.328,1.3302,5057
2007.03.20,1.3303,1.3322,1.3268,1.3318,6654
2007.03.21,1.3316,1.3389,1.3288,1.3385,5938
2007.03.22,1.3384,1.341,1.331,1.3328,6912
2007.03.23,1.3333,1.3342,1.3281,1.3282,6564
2007.03.24,1.3283,1.3283,1.3282,1.3282,4
2007.03.26,1.3288,1.3346,1.3253,1.3328,5891
2007.03.27,1.3329,1.3363,1.3323,1.3351,5922
2007.03.28,1.3352,1.3372,1.3308,1.331,8281
2007.03.29,1.3311,1.3353,1.3301,1.3334,5336
2007.03.30,1.3335,1.3399,1.3287,1.3357,7883
2007.03.31,1.3358,1.3358,1.3353,1.3354,119
2007.04.02,1.3372,1.3382,1.3331,1.3365,5035
2007.04.03,1.3367,1.338,1.3318,1.333,4423
2007.04.04,1.3331,1.338,1.3319,1.3366,5319
2007.04.05,1.3367,1.3439,1.3353,1.3429,4884
2007.04.06,1.3428,1.3432,1.3364,1.3378,3137
2007.04.09,1.3375,1.3381,1.3339,1.3353,2671
2007.04.10,1.3356,1.3453,1.3349,1.3439,5211
2007.04.11,1.3438,1.3441,1.3406,1.3431,4710
2007.04.12,1.343,1.3505,1.3428,1.3482,5814
2007.04.13,1.348,1.3552,1.348,1.3527,7282
2007.04.16,1.3566,1.3576,1.3531,1.3535,4917
2007.04.17,1.3534,1.3594,1.3525,1.3565,6478
2007.04.18,1.3566,1.3615,1.3555,1.3608,5918
2007.04.19,1.3607,1.3619,1.356,1.3612,7100
2007.04.20,1.3611,1.3636,1.3585,1.359,4969
2007.04.23,1.3604,1.3608,1.3541,1.3575,4573
2007.04.24,1.3576,1.3643,1.3547,1.3638,5669
2007.04.25,1.3639,1.3665,1.3621,1.3637,7004
2007.04.26,1.3636,1.3653,1.3584,1.36,6531
2007.04.27,1.3601,1.3681,1.3585,1.3651,6067
2007.04.30,1.3636,1.3678,1.3589,1.3648,5467
2007.05.01,1.3647,1.3671,1.359,1.3604,5779
2007.05.02,1.3605,1.3612,1.356,1.3591,6590
2007.05.03,1.3593,1.3622,1.3546,1.3549,4800
2007.05.04,1.3551,1.3609,1.3535,1.3591,5169
2007.05.07,1.3598,1.3627,1.359,1.3601,3404
2007.05.08,1.36,1.362,1.3515,1.3542,5201
2007.05.09,1.3543,1.3564,1.3519,1.3527,4349
2007.05.10,1.3528,1.3563,1.3464,1.3484,6388
2007.05.11,1.3483,1.3531,1.3461,1.3524,5870
2007.05.14,1.3531,1.3557,1.3523,1.3545,4081
2007.05.15,1.3544,1.3608,1.3526,1.359,5421
2007.05.16,1.3589,1.3609,1.3504,1.3514,5154
2007.05.17,1.3513,1.3544,1.3476,1.3493,5047
2007.05.18,1.3492,1.3521,1.3464,1.3507,5353
2007.05.21,1.3517,1.3525,1.3435,1.3467,4353
2007.05.22,1.3466,1.3475,1.3438,1.3447,4129
2007.05.23,1.3449,1.35,1.3415,1.3458,5226
2007.05.24,1.3459,1.3462,1.3414,1.3428,4950
2007.05.25,1.3429,1.3472,1.3411,1.3442,4942
2007.05.28,1.3447,1.3458,1.3445,1.3451,1393
2007.05.29,1.3452,1.3519,1.3419,1.3447,5510
2007.05.30,1.3448,1.3457,1.3406,1.3428,5421
2007.05.31,1.343,1.3477,1.3423,1.3451,4916
2007.06.01,1.3452,1.3461,1.3392,1.3448,5076
2007.06.04,1.344,1.3499,1.3431,1.3489,3856
2007.06.05,1.349,1.3553,1.3487,1.3523,4741
2007.06.06,1.3524,1.3538,1.3485,1.3503,4500
2007.06.07,1.3504,1.3512,1.3422,1.3433,5318
2007.06.08,1.3432,1.3434,1.332,1.3372,6317
2007.06.11,1.3362,1.3365,1.3335,1.3357,4061
2007.06.12,1.3358,1.3368,1.3301,1.3301,4759
2007.06.13,1.3302,1.3315,1.3262,1.3309,6747
2007.06.14,1.331,1.3323,1.3279,1.3311,4156
2007.06.15,1.3312,1.3388,1.3305,1.3388,4830
2007.06.18,1.3381,1.3417,1.3377,1.3414,3800
2007.06.19,1.3415,1.3436,1.3383,1.3426,4530
2007.06.20,1.3425,1.3437,1.3395,1.3403,4103
2007.06.21,1.3402,1.3408,1.3371,1.3388,5109
2007.06.22,1.3387,1.347,1.3381,1.3469,4977
2007.06.25,1.3467,1.3473,1.3438,1.3462,3725
2007.06.26,1.3461,1.3478,1.3431,1.3452,4371
2007.06.27,1.345,1.3458,1.3415,1.3453,5271
2007.06.28,1.3452,1.348,1.3422,1.3448,5380
2007.06.29,1.3449,1.3541,1.3428,1.354,6074
2007.07.02,1.3542,1.3637,1.3527,1.3622,4970
2007.07.03,1.3621,1.3635,1.3583,1.3608,4776
2007.07.04,1.3611,1.363,1.3604,1.3612,2875
2007.07.05,1.3613,1.3659,1.3578,1.3598,5892
2007.07.06,1.3597,1.3641,1.3567,1.3625,5803
2007.07.09,1.3632,1.3642,1.3611,1.3625,2323
2007.07.10,1.3626,1.3747,1.3594,1.3746,6346
2007.07.11,1.3745,1.3785,1.373,1.3745,7698
2007.07.12,1.3744,1.38,1.3741,1.3788,6539
2007.07.13,1.3787,1.3812,1.3762,1.3782,6063
2007.07.16,1.378,1.3804,1.3759,1.3772,3661
2007.07.17,1.3773,1.3798,1.3758,1.3782,5451
2007.07.18,1.3783,1.3833,1.3752,1.3802,7918
2007.07.19,1.3803,1.383,1.3785,1.3803,5508
2007.07.20,1.3802,1.3842,1.3779,1.3826,5592
2007.07.23,1.383,1.3843,1.3794,1.3806,4740
2007.07.24,1.3807,1.3851,1.3798,1.3822,6786
2007.07.25,1.3821,1.3831,1.3695,1.3721,7575
2007.07.26,1.3722,1.377,1.3692,1.3746,8376
2007.07.27,1.3745,1.3753,1.3626,1.3635,10064
2007.07.30,1.3612,1.3704,1.3609,1.3696,7268
2007.07.31,1.3697,1.3726,1.3679,1.3683,7648
2007.08.01,1.3682,1.3709,1.3637,1.3666,10077
2007.08.02,1.3665,1.3705,1.3651,1.3698,7527
2007.08.03,1.3699,1.3817,1.3684,1.3773,6986
2007.08.06,1.3838,1.3838,1.378,1.3793,5468
2007.08.07,1.3792,1.3815,1.3735,1.3736,6716
2007.08.08,1.3735,1.3825,1.3721,1.3797,6342
2007.08.09,1.3796,1.3816,1.3654,1.3677,8938
2007.08.10,1.3679,1.3704,1.3643,1.3693,9388
2007.08.13,1.3685,1.3708,1.3604,1.3612,6403
2007.08.14,1.3611,1.3625,1.3531,1.3532,7689
2007.08.15,1.3531,1.3539,1.3439,1.3441,8834
2007.08.16,1.344,1.3446,1.336,1.3425,15198
2007.08.17,1.3426,1.3545,1.337,1.3474,15320
2007.08.20,1.3477,1.3507,1.3459,1.3473,7792
2007.08.21,1.3474,1.3519,1.3457,1.3466,7997
2007.08.22,1.3465,1.3546,1.345,1.3542,6464
2007.08.23,1.3541,1.3587,1.3536,1.3565,7617
2007.08.24,1.3563,1.3681,1.3553,1.3675,7174
2007.08.27,1.3672,1.3684,1.3635,1.3646,4401
2007.08.28,1.3644,1.3679,1.3601,1.3603,6371
2007.08.29,1.3602,1.3678,1.3562,1.3677,7891
2007.08.30,1.3676,1.368,1.3592,1.3624,7625
2007.08.31,1.3625,1.3719,1.362,1.3628,7949
2007.09.03,1.3628,1.3654,1.3605,1.3624,4190
2007.09.04,1.3623,1.3625,1.355,1.3605,6027
2007.09.05,1.3604,1.3671,1.3569,1.3645,5950
2007.09.06,1.3646,1.3709,1.3634,1.369,6198
2007.09.07,1.3689,1.3797,1.3663,1.3767,6136
2007.09.10,1.3781,1.3814,1.3766,1.3802,6625
2007.09.11,1.3801,1.3848,1.3778,1.3838,6680
2007.09.12,1.3839,1.3913,1.3824,1.3902,7477
2007.09.13,1.3903,1.3926,1.3863,1.3864,6438
2007.09.14,1.3867,1.3895,1.3844,1.3874,7314
2007.09.17,1.3872,1.3888,1.3848,1.3867,5750
2007.09.18,1.3868,1.3987,1.3828,1.3983,8492
2007.09.19,1.3982,1.3987,1.3935,1.3957,8256
2007.09.20,1.3956,1.4098,1.3954,1.4064,8925
2007.09.21,1.4065,1.4119,1.4042,1.409,7737
2007.09.24,1.4089,1.4129,1.4067,1.4086,5931
2007.09.25,1.4085,1.4154,1.406,1.4137,6911
2007.09.26,1.4138,1.4161,1.4111,1.4127,6760
2007.09.27,1.4128,1.4189,1.4122,1.4151,6978
2007.09.28,1.4152,1.4278,1.4145,1.4266,8462
2007.10.01,1.428,1.4281,1.421,1.4231,6516
2007.10.02,1.423,1.4237,1.4138,1.4154,6869
2007.10.03,1.4153,1.4199,1.4083,1.409,6811
2007.10.04,1.4089,1.4148,1.4067,1.4138,6921
2007.10.05,1.4139,1.4156,1.4032,1.4134,7028
2007.10.08,1.415,1.4151,1.4036,1.4046,4356
2007.10.09,1.4047,1.4113,1.4014,1.4105,6628
2007.10.10,1.4104,1.417,1.4093,1.4144,6475
2007.10.11,1.4143,1.424,1.4135,1.4195,7967
2007.10.12,1.4196,1.4212,1.4155,1.4177,7242
2007.10.15,1.4176,1.4242,1.4161,1.4204,5963
2007.10.16,1.4203,1.4225,1.4143,1.4172,7900
2007.10.17,1.4171,1.4229,1.4156,1.4207,7422
2007.10.18,1.4206,1.4309,1.4196,1.4293,7563
2007.10.19,1.4294,1.4317,1.4245,1.43,6951
2007.10.22,1.4334,1.4348,1.4125,1.4164,10932
2007.10.23,1.4165,1.4278,1.4161,1.4256,8731
2007.10.24,1.4255,1.4267,1.4187,1.426,8494
2007.10.25,1.4259,1.4342,1.4247,1.4313,7929
2007.10.26,1.4312,1.4392,1.4309,1.4389,7195
2007.10.27,1.4388,1.4393,1.4388,1.4392,118
2007.10.29,1.4412,1.4435,1.4376,1.4425,6338
2007.10.30,1.4424,1.444,1.4373,1.4432,7433
2007.10.31,1.4431,1.4503,1.4418,1.4486,9281
2007.11.01,1.4485,1.4486,1.4403,1.4424,9512
2007.11.02,1.4423,1.4527,1.4414,1.4504,9496
2007.11.05,1.4518,1.4518,1.4442,1.447,7135
2007.11.06,1.4469,1.4569,1.4459,1.4552,7344
2007.11.07,1.4551,1.4728,1.4551,1.4631,12087
2007.11.08,1.4632,1.4703,1.4613,1.4677,11367
2007.11.09,1.4678,1.4751,1.4631,1.4668,12781
2007.11.10,1.4669,1.4679,1.4668,1.4679,204
2007.11.12,1.4677,1.4677,1.4525,1.4538,11726
2007.11.13,1.4539,1.4633,1.4519,1.46,10054
2007.11.14,1.4601,1.4728,1.4598,1.4645,11320
2007.11.15,1.4644,1.4702,1.4604,1.4617,10538
2007.11.16,1.4618,1.4671,1.4581,1.4647,9957
2007.11.17,1.4648,1.4668,1.4647,1.4661,186
2007.11.19,1.4667,1.4686,1.462,1.4664,7936
2007.11.20,1.4665,1.482,1.4635,1.4809,10607
2007.11.21,1.481,1.4869,1.4775,1.4863,9920
2007.11.22,1.4864,1.4872,1.4821,1.4851,6799
2007.11.23,1.4852,1.4966,1.4783,1.4835,10515
2007.11.24,1.4836,1.4837,1.4831,1.4836,116
2007.11.26,1.4826,1.4885,1.4804,1.4878,7182
2007.11.27,1.4877,1.4905,1.4808,1.4831,10774
2007.11.28,1.483,1.4857,1.4711,1.4826,10904
2007.11.29,1.4825,1.4843,1.4722,1.4739,9897
2007.11.30,1.474,1.4783,1.4627,1.4629,10041
2007.12.01,1.4628,1.464,1.4627,1.4638,145
2007.12.03,1.4648,1.4706,1.462,1.4665,8417
2007.12.04,1.4667,1.4767,1.4635,1.476,9198
2007.12.05,1.4758,1.4769,1.459,1.4607,9437
2007.12.06,1.4608,1.4651,1.4527,1.4626,10769
2007.12.07,1.4625,1.467,1.4598,1.4653,7943
2007.12.08,1.4654,1.4658,1.4653,1.4657,149
2007.12.10,1.4654,1.4735,1.4639,1.4715,6149
2007.12.11,1.4714,1.475,1.4648,1.4652,8535
2007.12.12,1.4653,1.4748,1.4639,1.4706,9628
2007.12.13,1.4707,1.4736,1.4577,1.4623,8935
2007.12.14,1.4622,1.4654,1.441,1.4423,11761
2007.12.15,1.4422,1.4432,1.4416,1.4429,164
2007.12.17,1.4405,1.4453,1.4331,1.439,10320
2007.12.18,1.4389,1.4434,1.4366,1.4402,9005
2007.12.19,1.4401,1.4422,1.4325,1.4374,8908
2007.12.20,1.4373,1.439,1.4309,1.4322,7508
2007.12.21,1.4321,1.4409,1.4315,1.4356,7076
2007.12.22,1.4357,1.4381,1.4356,1.4381,211
2007.12.24,1.4373,1.4411,1.437,1.4406,3166
2007.12.26,1.4417,1.4504,1.4415,1.4489,2499
2007.12.27,1.449,1.4638,1.4468,1.4608,7000
2007.12.28,1.4607,1.4726,1.4591,1.4714,7425
2007.12.29,1.4715,1.4728,1.4713,1.4721,146
2007.12.31,1.4722,1.4747,1.4581,1.4595,3375
2008.01.02,1.4652,1.4748,1.4641,1.4727,6489
2008.01.03,1.4728,1.478,1.4686,1.475,9919
2008.01.04,1.4749,1.4823,1.4695,1.4749,9722
2008.01.05,1.475,1.475,1.4739,1.474,230
2008.01.07,1.4746,1.4749,1.4656,1.4694,7984
2008.01.08,1.4695,1.4741,1.4677,1.4707,8958
2008.01.09,1.4708,1.4741,1.4638,1.4667,9646
2008.01.10,1.4668,1.4812,1.464,1.4797,11085
2008.01.11,1.4798,1.4819,1.476,1.4777,9935
2008.01.12,1.4776,1.4778,1.4773,1.4776,153
2008.01.14,1.4807,1.4913,1.4796,1.487,7969
2008.01.15,1.4871,1.4921,1.4818,1.4827,9981
2008.01.16,1.4826,1.4858,1.4593,1.4655,14450
2008.01.17,1.4656,1.4714,1.4589,1.4656,13727
2008.01.18,1.4657,1.4693,1.4602,1.4615,12532
2008.01.19,1.4616,1.4621,1.4602,1.462,411
2008.01.21,1.4597,1.4601,1.4421,1.4443,12344
2008.01.22,1.4444,1.4645,1.4365,1.4618,23920
2008.01.23,1.4617,1.4683,1.451,1.4633,16333
2008.01.24,1.4634,1.4778,1.4591,1.4772,17796
2008.01.25,1.4771,1.4777,1.466,1.467,11886
2008.01.26,1.4671,1.4685,1.4669,1.4681,228
2008.01.28,1.4691,1.4798,1.4661,1.4782,9160
2008.01.29,1.4781,1.4796,1.4737,1.4773,9279
2008.01.30,1.4772,1.4906,1.4754,1.4881,11421
2008.01.31,1.4882,1.4913,1.4801,1.4865,15195
2008.02.01,1.4864,1.4949,1.4786,1.4797,13595
2008.02.02,1.4798,1.4802,1.4794,1.4801,167
2008.02.04,1.4796,1.4847,1.4792,1.4828,9182
2008.02.05,1.4827,1.4834,1.4621,1.4636,12248
2008.02.06,1.4633,1.467,1.4591,1.4621,11278
2008.02.07,1.4622,1.4651,1.4438,1.4473,13706
2008.02.08,1.4472,1.4546,1.4451,1.4511,11291
2008.02.09,1.4512,1.4513,1.4502,1.4504,175
2008.02.11,1.4524,1.4576,1.4481,1.4522,9113
2008.02.12,1.4521,1.4614,1.4496,1.4583,10946
2008.02.13,1.4582,1.4597,1.4531,1.4569,11110
2008.02.14,1.4568,1.4648,1.4548,1.4635,10420
2008.02.15,1.4636,1.4707,1.463,1.4677,10013
2008.02.16,1.4676,1.4683,1.4672,1.4681,179
2008.02.18,1.4672,1.469,1.461,1.4659,7127
2008.02.19,1.466,1.4756,1.4642,1.4725,11873
2008.02.20,1.4724,1.473,1.4613,1.4707,12135
2008.02.21,1.4708,1.4836,1.4702,1.4815,11471
2008.02.22,1.4816,1.4861,1.4788,1.4831,9627
2008.02.23,1.4829,1.4839,1.4824,1.4828,241
2008.02.25,1.4834,1.4843,1.4794,1.4825,9345
2008.02.26,1.4826,1.4981,1.4778,1.4965,10907
2008.02.27,1.4964,1.5142,1.4963,1.5133,15993
2008.02.28,1.5132,1.5228,1.5072,1.5213,13074
2008.02.29,1.5214,1.5238,1.5143,1.518,14869
2008.03.01,1.5179,1.5194,1.5176,1.5178,349
2008.03.03,1.5212,1.5273,1.5159,1.521,12779
2008.03.04,1.5209,1.5248,1.5173,1.5209,11604
2008.03.05,1.5208,1.5301,1.5145,1.5263,12026
2008.03.06,1.5264,1.538,1.526,1.5377,13297
2008.03.07,1.5376,1.5462,1.5313,1.5344,15777
2008.03.08,1.5345,1.536,1.5345,1.5354,199
2008.03.10,1.5399,1.5403,1.5312,1.5343,9771
2008.03.11,1.5344,1.5492,1.5281,1.5336,13328
2008.03.12,1.5337,1.557,1.5331,1.555,14066
2008.03.13,1.5549,1.5644,1.5522,1.5634,16994
2008.03.14,1.5633,1.5687,1.5531,1.5673,18858
2008.03.15,1.5667,1.5675,1.5667,1.5673,9
2008.03.17,1.5704,1.5902,1.5685,1.5729,22890
2008.03.18,1.5727,1.583,1.5618,1.5626,14434
2008.03.19,1.5627,1.5786,1.5581,1.5624,27221
2008.03.20,1.5622,1.5649,1.5396,1.5428,26760
2008.03.21,1.5427,1.5472,1.5406,1.5432,5144
2008.03.22,1.5431,1.5432,1.5431,1.5432,2
2008.03.24,1.5412,1.5455,1.5343,1.5421,8198
2008.03.25,1.5422,1.5658,1.5407,1.5649,13133
2008.03.26,1.5648,1.5859,1.5584,1.5845,14793
2008.03.27,1.5846,1.5847,1.5726,1.5778,16468
2008.03.28,1.5777,1.5838,1.5742,1.5794,13956
2008.03.31,1.5804,1.5896,1.5759,1.5787,13268
2008.04.01,1.5788,1.5788,1.5563,1.5613,14605
2008.04.02,1.5614,1.5701,1.5532,1.5685,13771
2008.04.03,1.5686,1.5696,1.551,1.5682,14938
2008.04.04,1.5683,1.5773,1.5637,1.5737,16710
2008.04.07,1.5729,1.5736,1.5626,1.5711,10448
2008.04.08,1.571,1.5798,1.5674,1.5712,13590
2008.04.09,1.5711,1.5864,1.5683,1.5831,11193
2008.04.10,1.5829,1.5913,1.5725,1.5742,15797
2008.04.11,1.5741,1.5855,1.5738,1.5807,14095
2008.04.14,1.5704,1.5884,1.5671,1.5831,13420
2008.04.15,1.583,1.5874,1.5752,1.5788,12880
2008.04.16,1.5789,1.5978,1.576,1.5947,15386
2008.04.17,1.5946,1.5983,1.5847,1.5907,15738
2008.04.18,1.5908,1.5956,1.571,1.5816,14569
2008.04.21,1.5813,1.5945,1.579,1.5911,11925
2008.04.22,1.591,1.6018,1.5834,1.5991,16456
2008.04.23,1.5992,1.6002,1.5859,1.5889,14860
2008.04.24,1.589,1.5896,1.5638,1.5681,18244
2008.04.25,1.568,1.5707,1.5554,1.5629,17551
2008.04.28,1.5615,1.5693,1.5594,1.5656,12755
2008.04.29,1.5657,1.5663,1.5539,1.5571,12681
2008.04.30,1.557,1.5643,1.5516,1.5622,15921
2008.05.01,1.5621,1.5643,1.5429,1.5473,14678
2008.05.02,1.5474,1.5498,1.536,1.5423,15673
2008.05.05,1.5429,1.5519,1.5423,1.5496,8634
2008.05.06,1.5497,1.5594,1.5451,1.5532,11252
2008.05.07,1.5531,1.5538,1.5365,1.5391,12474
2008.05.08,1.539,1.544,1.5284,1.5393,15583
2008.05.09,1.5392,1.5487,1.5391,1.548,11580
2008.05.12,1.5456,1.5569,1.5365,1.5552,12024
2008.05.13,1.5551,1.5565,1.543,1.5473,13963
2008.05.14,1.5474,1.5485,1.5396,1.5474,12761
2008.05.15,1.5473,1.5546,1.5419,1.5448,13964
2008.05.16,1.5447,1.5601,1.5436,1.5576,11956
2008.05.19,1.5595,1.5632,1.5487,1.551,9439
2008.05.20,1.5509,1.568,1.5503,1.5645,13418
2008.05.21,1.5646,1.5796,1.5631,1.5794,12816
2008.05.22,1.5793,1.5813,1.5693,1.5732,10823
2008.05.23,1.5733,1.5794,1.5696,1.5761,9427
2008.05.26,1.5765,1.5791,1.5741,1.5769,5647
2008.05.27,1.577,1.5818,1.5681,1.569,10292
2008.05.28,1.5689,1.576,1.5609,1.5636,11608
2008.05.29,1.5637,1.5663,1.5485,1.5518,13014
2008.05.30,1.5517,1.5567,1.5462,1.5554,12041
2008.06.02,1.5561,1.5588,1.5486,1.5536,10653
2008.06.03,1.5538,1.5628,1.541,1.5443,13959
2008.06.04,1.5444,1.5483,1.5419,1.544,13764
2008.06.05,1.5441,1.56,1.5365,1.5593,14130
2008.06.06,1.5592,1.5777,1.5571,1.5777,14277
2008.06.09,1.5791,1.5843,1.5618,1.5645,14342
2008.06.10,1.5646,1.5653,1.544,1.5467,16288
2008.06.11,1.5466,1.5584,1.5449,1.555,12898
2008.06.12,1.5551,1.5565,1.5378,1.5438,15253
2008.06.13,1.5437,1.5483,1.5302,1.5379,15878
2008.06.16,1.5404,1.5518,1.5346,1.5476,12824
2008.06.17,1.5475,1.555,1.5461,1.551,13155
2008.06.18,1.5511,1.5538,1.5462,1.5534,9512
2008.06.19,1.5533,1.5586,1.5466,1.5504,11360
2008.06.20,1.5503,1.5651,1.5491,1.5606,10902
2008.06.23,1.5627,1.5628,1.5468,1.5518,10865
2008.06.24,1.5517,1.5622,1.5491,1.5567,10215
2008.06.25,1.5566,1.5687,1.5537,1.5667,10750
2008.06.26,1.5666,1.5766,1.5628,1.5756,13256
2008.06.27,1.5757,1.5791,1.5719,1.5791,13220
2008.06.30,1.5776,1.5835,1.5731,1.5755,11157
2008.07.01,1.5754,1.5826,1.5723,1.5791,12258
2008.07.02,1.5792,1.5888,1.5777,1.5882,13395
2008.07.03,1.5883,1.5908,1.5682,1.5703,12810
2008.07.04,1.5704,1.5727,1.5655,1.5706,7909
2008.07.07,1.5691,1.5753,1.5611,1.5726,12250
2008.07.08,1.5725,1.5739,1.5634,1.5669,11753
2008.07.09,1.5668,1.575,1.565,1.5742,12068
2008.07.10,1.5741,1.5801,1.5691,1.5788,12029
2008.07.11,1.5787,1.5942,1.5764,1.5938,14045
2008.07.14,1.5961,1.5963,1.5841,1.5908,13402
2008.07.15,1.5907,1.6038,1.5866,1.5912,16839
2008.07.16,1.5911,1.5948,1.58,1.5826,13572
2008.07.17,1.5825,1.5893,1.5783,1.5863,14535
2008.07.18,1.5862,1.5887,1.5807,1.5847,11080
2008.07.21,1.5843,1.593,1.5828,1.5921,9621
2008.07.22,1.592,1.5944,1.5758,1.5783,12502
2008.07.23,1.5781,1.5797,1.567,1.5698,13922
2008.07.24,1.5697,1.5713,1.5628,1.5677,13042
2008.07.25,1.5676,1.5753,1.5661,1.5709,13147
2008.07.28,1.5697,1.5768,1.5683,1.574,9171
2008.07.29,1.5739,1.5758,1.5553,1.5588,10129
2008.07.30,1.5587,1.5615,1.5521,1.5575,12315
2008.07.31,1.5576,1.57,1.557,1.5603,11153
2008.08.01,1.5602,1.5604,1.5515,1.5564,10963
2008.08.04,1.5574,1.5631,1.5553,1.5575,9712
2008.08.05,1.5576,1.5578,1.5446,1.5453,12956
2008.08.06,1.5454,1.5516,1.5398,1.5408,10798
2008.08.07,1.5406,1.5502,1.531,1.5324,13277
2008.08.08,1.5323,1.5334,1.4997,1.5005,18290
2008.08.11,1.4944,1.5083,1.4879,1.4908,16186
2008.08.12,1.4909,1.4964,1.4815,1.4926,16908
2008.08.13,1.4925,1.4977,1.4841,1.4918,17340
2008.08.14,1.4919,1.4949,1.4777,1.4827,15859
2008.08.15,1.4828,1.4828,1.466,1.4689,14674
2008.08.18,1.4684,1.4766,1.4674,1.4694,12256
2008.08.19,1.4695,1.4792,1.463,1.4775,13122
2008.08.20,1.4774,1.4805,1.4672,1.4747,10599
2008.08.21,1.4746,1.4902,1.4731,1.4898,12392
2008.08.22,1.4899,1.4908,1.4759,1.4793,6349
2008.08.25,1.4789,1.4807,1.4697,1.4754,9565
2008.08.26,1.4753,1.4759,1.4571,1.4653,14006
2008.08.27,1.4652,1.4775,1.4633,1.4727,14825
